TAG,P_Alarm:AOI,Inhibited,"1=Alarm has been Inhibited by logic (will not be sent)","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,P_Alarm:AOI,Suppressed,"1=Alarm has been suppressed (not visible on HMI)","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,P_Alarm:AOI,Sts_Err,"1=Error in Config: see detail Err_ bits for reason","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,P_Alarm:AOI,Err_MinDuration,"1=Error in Config: Invalid Min Duration (use 0 to 2147483)","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,P_Alarm:AOI,Err_Severity,"1=Error in Config: Invalid Severity (use 1 to 4)","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,P_Alarm:AOI,Rdy_Reset,"Ready to receive OCmd_Reset (enable button)","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,P_Alarm:AOI,Rdy_Ack,"Ready to receive OCmd_Ack (enable button)","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,P_Alarm:AOI,Rdy_Disable,"Ready to receive OCmd_Disable (enable button)","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,P_Alarm:AOI,Rdy_Enable,"Ready to receive OCmd_Enable (enable button)","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,P_Alarm:AOI,Wrk_MinDurationT,"Alarm Condition Minimum Duration Timer","TIMER","","(Usage := Local, ExternalAccess := Read/Write)"
TAG,P_Alarm:AOI,Wrk_Alm,"Internal Alarm Status","BOOL","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,P_Alarm:AOI,Wrk_Inhibited,"Internal Alarm Inhibit Status","BOOL","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,P_Alarm:AOI,Wrk_AlmMinOnT,"Alarm output minimum ON time to be seen by alarm server","TIMER","","(Usage := Local, ExternalAccess := Read/Write)"
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
TAG,P_DIn:AOI,Inp_PV,"Input Signal (process variable) from Sensor","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,P_DIn:AOI,Inp_PVBad,"Input Comm Status or Quality 1=Bad, 0=OK","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_DIn:AOI,Inp_Target,"Target State of Input (Alarm if not in Target State)","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,P_DIn:AOI,Inp_Gate,"Gate Condition (=1 to enable Alarm)","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,P_DIn:AOI,Inp_Sim,"1=Use simulated PV (Set_SimPV); 0=Use Input (Inp_PV)","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_DIn:AOI,Inp_Reset,"1=Reset Alarm requiring reset","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_DIn:AOI,Cfg_NoSubstPV,"1=Disallow selection of Substitute PV","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_DIn:AOI,Cfg_NormTextVis,"1=Display state text in $Qnormal$Q state (= target), 0=hide (some HMI objects)","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_DIn:AOI,Cfg_PCmdClear,"1=Clear Program Commands on receipt$N0=Leave Set","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_DIn:AOI,Cfg_HasTgtDisagreeAlm,"1=Target Disagree Alarm exists and will be checked","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_DIn:AOI,Cfg_TgtDisagreeResetReqd,"1=Target Disagree Alarm is latched in, requires Reset Command to clear","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_DIn:AOI,Cfg_TgtDisagreeAckReqd,"1=Target Disagree Alarm must be acknowledged","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_DIn:AOI,Cfg_TgtDisagreeSeverity,"Target Disagree Alarm Severity: 1=info, 2=warn, 3=excep, 4=fault","SINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_DIn:AOI,Cfg_GateDly,"Time Inp_Gate must be true before Alarm is checked (sec)","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_DIn:AOI,Cfg_Debounce,"Minimum time Status must maintain state, (sec)","REAL","","(RADIX := Float, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_DIn:AOI,Cfg_TgtDisagreeMinDuration,"Minimum time Input must disagree with target to generate an Alarm (sec)","DINT","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_DIn:AOI,MSet_SubstPV,"Maintenance-Entered Substitute PV","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_DIn:AOI,Set_SimPV,"PV used in Simulation (Inp_Sim=1)","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_DIn:AOI,PCmd_Reset,"Program Command to Reset all latched Alarms","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_DIn:AOI,PCmd_TgtDisagreeAck,"Program Command to Acknowledge the Target Disagree Alarm","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_DIn:AOI,PCmd_TgtDisagreeInhibit,"Program Command to Inhibit the Target Disagree Alarm","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_DIn:AOI,PCmd_TgtDisagreeUninhibit,"Program Command to Uninhibit the Target Disagree Alarm","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_DIn:AOI,MCmd_SubstPV,"Maintenance Command to use Substitute PV (override input)","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_DIn:AOI,MCmd_InpPV,"Maintenance Command to use Input PV (normal)","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_DIn:AOI,OCmd_Reset,"Operator Command to Reset all latched Alarms","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_DIn:AOI,Val_Notify,"Current Alarm Level and Acknowledgement (enumeration)","SINT","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,P_DIn:AOI,Sts,"Discrete Input Status (incl. Debounce, Manual Override, if used)","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,P_DIn:AOI,Sts_PV,"Discrete Input Status (actual, not subject to Override)","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,P_DIn:AOI,Sts_SubstPV,"1=Using Substitute PV (Input being overridden)","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,P_DIn:AOI,Sts_InpPV,"1=Using Input PV (normal)","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,P_DIn:AOI,Sts_PVBad,"Input Comm Status/ Quality (0=OK, 1=Bad)","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,P_DIn:AOI,Sts_Err,"1=Error in Config: see detail bits for reason","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,P_DIn:AOI,Err_Timer,"1=Error in Config: Invalid Timer Preset (use 0 to 2147483)","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,P_DIn:AOI,Err_Alarm,"1=Error in Config: Invalid Alarm Min Duration or Severity","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,P_DIn:AOI,Sts_TgtDisagree,"1=Input is not in Target state","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,P_DIn:AOI,Alm_TgtDisagree,"1=Alarm: Input is not in Target state","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,P_DIn:AOI,Ack_TgtDisagree,"1=Target Disagree Alarm has been acknowledged","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,P_DIn:AOI,Sts_TgtDisagreeDisabled,"1=Target Disagree Alarm is Disabled (not saved or sent)","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,P_DIn:AOI,Sts_TgtDisagreeInhibited,"1=Target Disagree Alarm is Inhibited by logic","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,P_DIn:AOI,Sts_TgtDisagreeSuppressed,"1=Target Disagree Alarm is Suppressed (logged only)","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,P_DIn:AOI,Rdy_SubstPV,"1=Ready for MCmd_SubstPV","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,P_DIn:AOI,Rdy_InpPV,"1=Ready for MCmd_InpPV","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,P_DIn:AOI,Rdy_Reset,"1=Ready for Operator Alarm Reset Command","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,P_DIn:AOI,Wrk_GateDlyT,"Gate Delay timer","TIMER","","(Usage := Local, ExternalAccess := Read/Write)"
TAG,P_DIn:AOI,Cfg_Tag,"Tagname for display on HMI","STRING_20","","(Usage := Local, ExternalAccess := Read/Write)"
TAG,P_DIn:AOI,Cfg_Desc,"Description for display on HMI","STRING_40","","(Usage := Local, ExternalAccess := Read/Write)"
TAG,P_DIn:AOI,Cfg_Label,"Label for graphic symbol displayed on HMI","STRING_20","","(Usage := Local, ExternalAccess := Read/Write)"
TAG,P_DIn:AOI,Wrk_Sts,"Internal Status (after Manual Override selection)","BOOL","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,P_DIn:AOI,TgtDisagree,"Target Disagree Alarm","P_Alarm","","(Usage := Local, ExternalAccess := Read/Write)"
TAG,P_DIn:AOI,Wrk_FallT,"Timer to ensure Status LOW time on falling edge","TIMER","","(Usage := Local, ExternalAccess := Read/Write)"
TAG,P_DIn:AOI,Wrk_RiseT,"Timer to ensure Status HIGH time on rising edge","TIMER","","(Usage := Local, ExternalAccess := Read/Write)"
TAG,P_DIn:AOI,Wrk_SubstPV,"Internal flag: Using Substitute PV","BOOL","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,P_DIn:AOI,Cfg_1StText,"Text to display in PV=1 State","STRING_8","","(Usage := Local, ExternalAccess := Read/Write)"
TAG,P_DIn:AOI,Cfg_0StText,"Text to display in PV=0 State","STRING_8","","(Usage := Local, ExternalAccess := Read/Write)"
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
TAG,P_Intlk:AOI,Inp_Intlk00,"Interlock Cond. 00 (1=Stop, 0=OK)","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,P_Intlk:AOI,Inp_Intlk01,"Interlock Cond. 01$N(1=Stop, 0=OK)","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,P_Intlk:AOI,Inp_Intlk02,"Interlock Cond. 02$N(1=Stop, 0=OK)","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,P_Intlk:AOI,Inp_Intlk03,"Interlock Cond. 03$N(1=Stop, 0=OK)","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,P_Intlk:AOI,Inp_Intlk04,"Interlock Cond. 04$N(1=Stop, 0=OK)","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,P_Intlk:AOI,Inp_Intlk05,"Interlock Cond. 05$N(1=Stop, 0=OK)","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,P_Intlk:AOI,Inp_Intlk06,"Interlock Cond. 06$N(1=Stop, 0=OK)","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,P_Intlk:AOI,Inp_Intlk07,"Interlock Cond. 07$N(1=Stop, 0=OK)","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,P_Intlk:AOI,Inp_Intlk08,"Interlock Cond. 08$N(1=Stop, 0=OK)","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_Intlk:AOI,Inp_Intlk09,"Interlock Cond. 09$N(1=Stop, 0=OK)","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_Intlk:AOI,Inp_Intlk10,"Interlock Cond. 10$N(1=Stop, 0=OK)","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_Intlk:AOI,Inp_Intlk11,"Interlock Cond. 11$N(1=Stop, 0=OK)","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_Intlk:AOI,Inp_Intlk12,"Interlock Cond. 12$N(1=Stop, 0=OK)","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_Intlk:AOI,Inp_Intlk13,"Interlock Cond. 13$N(1=Stop, 0=OK)","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_Intlk:AOI,Inp_Intlk14,"Interlock Cond. 14$N(1=Stop, 0=OK)","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_Intlk:AOI,Inp_Intlk15,"Interlock Cond. 15$N(1=Stop, 0=OK)","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_Intlk:AOI,Inp_Reset,"1=Reset Latched Interlocks and First-Out","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,P_Intlk:AOI,Cfg_Latched,"Set bits indicate which conditions are latched (sealed in)","INT","","(RADIX := Binary, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_Intlk:AOI,Cfg_Bypassable,"Set bits indicate which conditions can be bypassed","INT","","(RADIX := Binary, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_Intlk:AOI,Cfg_PCmdClear,"1=Clear Program Commands on receipt$N0=Leave Set","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_Intlk:AOI,PCmd_Reset,"Program Command to Reset Latched Interlocks","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_Intlk:AOI,OCmd_Reset,"Operator Command to Reset Latched Interlocks","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_Intlk:AOI,Sts_IntlkOK,"Overall Interlock Status (1=OK to run, 0=Stop)","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,P_Intlk:AOI,Sts_NBIntlkOK,"Non-Bypassable Interlock Status (1=All NB Interlocks OK to run)","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,P_Intlk:AOI,Sts_Intlk,"Individual Interlock Status (1=Stop, 0=OK)","INT","","(RADIX := Binary, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,P_Intlk:AOI,Sts_FirstOut,"Interlock First Out Status (bit 1 is First Not-OK condition)","INT","","(RADIX := Binary, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,P_Intlk:AOI,Sts_NBFirstOut,"Non-bypassable Interlock First-Out Status (bit=1 is First NB Not-OK condition)","INT","","(RADIX := Binary, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,P_Intlk:AOI,Rdy_Reset,"1=Ready to receive OCmd_Reset (reset required)","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,P_Intlk:AOI,Cfg_CondTxt,"Short HMI description of Interlock Conditions","STRING_20[16]","","(Usage := Local, ExternalAccess := Read/Write)"
TAG,P_Intlk:AOI,Wrk_Inp,"Collection copy of Inp_IntlkXXs","INT","","(RADIX := Binary, Usage := Local, ExternalAccess := Read/Write)"
TAG,P_Intlk:AOI,Wrk_NB,"Working register for Non-Bypassable Interlock ogic","INT","","(RADIX := Binary, Usage := Local, ExternalAccess := Read/Write)"
TAG,P_Intlk:AOI,Wrk_Intlk,"Working register for Interlock logic","INT","","(RADIX := Binary, Usage := Local, ExternalAccess := Read/Write)"
TAG,P_Intlk:AOI,Wrk_FirstOut,"Working register for First Out logic","INT","","(RADIX := Binary, Usage := Local, ExternalAccess := Read/Write)"
TAG,P_Intlk:AOI,Wrk_Sts,"Working register for generating Interlock status","INT","","(RADIX := Binary, Usage := Local, ExternalAccess := Read/Write)"
TAG,P_Intlk:AOI,Wrk_NBFirstOut,"Working register for Non-Bypassable First Out logic","INT","","(RADIX := Binary, Usage := Local, ExternalAccess := Read/Write)"
TAG,P_Intlk:AOI,Wrk_PrevSts,"Interlock Status previous scan","INT","","(RADIX := Binary, Usage := Local, ExternalAccess := Read/Write)"
TAG,P_Intlk:AOI,Wrk_PrevNB,"Non-Bypassable Status previous scan","INT","","(RADIX := Binary, Usage := Local, ExternalAccess := Read/Write)"
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
TAG,P_Mode:AOI,Inp_Hand,"1=Select Hand (typ. hardwired)  Mode","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,P_Mode:AOI,Inp_Ovrd,"1=Select Override (typ. Process/Safety Interlock) Mode","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,P_Mode:AOI,Cfg_PCmdClear,"1=Clear Program Command on receipt; 0=Use Level-based (maintained) PCmds","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_Mode:AOI,Cfg_OvrdOverLock,"1=Override supersedes Prog/Oper Lock, 0=don$'t override Lock","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_Mode:AOI,PCmd_Acq,"Program Command to Acquire Ownership (Oper to Prog)","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_Mode:AOI,PCmd_Rel,"Program Command to Release Ownership (Prog to Oper)","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_Mode:AOI,PCmd_Lock,"Program Command to Lock Mode in Prog","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_Mode:AOI,PCmd_Unlock,"Program Command to Unlock Mode","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_Mode:AOI,MCmd_Acq,"Maintenance Command to Acquire Ownership (Oper/Prog/Ovrd to Maint)","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_Mode:AOI,MCmd_Rel,"Maintenance Command to Release Ownership (Maint to Oper/Prog/Ovrd)","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_Mode:AOI,OCmd_AcqLock,"Operator Command to Acquire and Lock Mode in Oper","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_Mode:AOI,OCmd_Unlock,"Operator Command to Unlock Operator Mode","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_Mode:AOI,Sts_Hand,"1=Mode is Hand (supersedes Maint, Ovrd, Prog, Oper)","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,P_Mode:AOI,Sts_Maint,"1=Mode is Maintenance (supersedes Ovrd, Prog, Oper)","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,P_Mode:AOI,Sts_Ovrd,"1=Mode is Override (supersedes Prog, Oper)","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,P_Mode:AOI,Sts_Prog,"1=Mode is Program","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,P_Mode:AOI,Sts_Oper,"1=Mode is Operator","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,P_Mode:AOI,Sts_ProgOperLock,"1=Program or Operator has requested Mode Lock","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := true)"
TAG,P_Mode:AOI,Sts_ProgOperSel,"Prog/Oper selection 1=Program, 0=Operator","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,P_Mode:AOI,Rdy_Acq,"1=Ready for MCmd_Acq","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,P_Mode:AOI,Rdy_Rel,"1=Ready for MCmd_Rel","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,P_Mode:AOI,Rdy_AcqLock,"1=Ready for OCmd_AcqLock","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,P_Mode:AOI,Rdy_Unlock,"1=Ready for OCmd_Unlock","BOOL","","(RADIX := Decimal, Usage := Output, ExternalAccess := Read Only, Required := false, Visible := false)"
TAG,P_Mode:AOI,Wrk_Locked,"1=Program/Operator Mode selection is Locked","BOOL","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,P_Mode:AOI,Wrk_Prog,"Internal Program (1) / Operator (0) Mode selection","BOOL","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TAG,P_Mode:AOI,Wrk_Maint,"Internal Maintenance Mode","BOOL","","(RADIX := Decimal, Usage := Local, ExternalAccess := Read/Write)"
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
TAG,P_Motor:AOI,Inp_RunFdbk,"Input Signal: RUN feedback from motor","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,P_Motor:AOI,Inp_PermOK,"1=Permissives OK, motor can start","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,P_Motor:AOI,Inp_NBPermOK,"1=Non-Bypassable Permissives OK, motor can start","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,P_Motor:AOI,Inp_IntlkOK,"1=Interlocks OK, motor can start/run","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,P_Motor:AOI,Inp_NBIntlkOK,"1=Non-Bypassable Interlocks OK, motor can start/run","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := true)"
TAG,P_Motor:AOI,Inp_IOFault,"Input Communication Status 0=OK, 1=fail","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_Motor:AOI,Inp_Sim,"1=Simulate working motor; 0=Start/Stop/ Monitor actual motor","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_Motor:AOI,Inp_Hand,"1=Select Hand (hardwired) Control Strategy","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_Motor:AOI,Inp_Ovrd,"1=Select Override control strategy","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_Motor:AOI,Inp_OvrdState,"1=Override to RUN, 0=Override to STOP","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_Motor:AOI,Inp_Reset,"1=Reset all fault conditions and latched Alarms","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_Motor:AOI,Cfg_HasRunFdbk,"1=Motor provides a run feedback signal","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_Motor:AOI,Cfg_UseRunFdbk,"1=Motor run feedback should be used for failure checking","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_Motor:AOI,Cfg_HasPermObj,"1=Tells HMI a P_Perm is connected to Inp_Perm","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_Motor:AOI,Cfg_HasIntlkObj,"1=Tells HMI a P_Intlk is connected to Inp_Intlk","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
TAG,P_Motor:AOI,Cfg_HasResInhObj,"1=Tells HMI a P_ResInh Restart Inhibit is connected","BOOL","","(RADIX := Decimal, Usage := Input, ExternalAccess := Read/Write, Required := false, Visible := false)"
